data,dia_da_semana,horario,quem_fez_o_pedido,id_pedido,id_aluno,tipo_pedido,opcao_salada,opcao_doce,opcao_fruta
2024-11-11,Monday,18:30:00,Aluno 1963,14800,1006,tipo1,Não,Não,Sim
2024-11-11,Monday,20:00:00,Aluno 1266,13634,1221,tipo2,Não,Não,Sim
2024-11-11,Monday,18:30:00,Aluno 1220,17539,1224,tipo2,Não,Não,Sim
2024-11-11,Monday,12:30:00,Aluno 1940,17105,1126,tipo1,Não,Não,Sim
2024-11-11,Monday,18:00:00,Aluno 1116,10092,1687,tipo4,Sim,Sim,Não
2024-11-11,Monday,10:00:00,Aluno 1234,11296,1881,tipo3,Sim,Não,Sim
2024-11-11,Monday,19:30:00,Aluno 1909,19150,1429,tipo2,Não,Sim,Não
2024-11-11,Monday,20:30:00,Aluno 1666,12585,1501,tipo1,Sim,Não,Sim
2024-11-11,Monday,14:00:00,Aluno 1886,18636,1168,tipo2,Não,Não,Sim
2024-11-11,Monday,20:00:00,Aluno 1190,18293,1639,tipo1,Não,Não,Sim
2024-11-11,Monday,13:30:00,Aluno 1734,18625,1904,tipo3,Não,Não,Sim
2024-11-11,Monday,20:00:00,Aluno 1995,12219,1561,tipo4,Sim,Sim,Não
2024-11-11,Monday,10:30:00,Aluno 1011,14464,1717,tipo3,Não,Não,Sim
2024-11-11,Monday,11:30:00,Aluno 1853,19114,1470,tipo4,Sim,Não,Sim
2024-11-11,Monday,12:30:00,Aluno 1707,14381,1150,tipo3,Sim,Não,Sim
2024-11-11,Monday,17:00:00,Aluno 1845,15759,1142,tipo1,Sim,Não,Sim
2024-11-11,Monday,18:00:00,Aluno 1276,13934,1181,tipo3,Não,Sim,Não
2024-11-11,Monday,17:30:00,Aluno 1243,12614,1448,tipo3,Não,Não,Sim
2024-11-11,Monday,14:30:00,Aluno 1598,10755,1916,tipo4,Não,Não,Sim
2024-11-11,Monday,14:00:00,Aluno 1483,18894,1570,tipo3,Sim,Sim,Não
2024-11-11,Monday,13:30:00,Aluno 1687,18042,1169,tipo3,Não,Não,Sim
2024-11-11,Monday,14:30:00,Aluno 1919,13166,1951,tipo4,Não,Não,Sim
2024-11-11,Monday,13:30:00,Aluno 1778,16448,1642,tipo4,Não,Sim,Não
2024-11-11,Monday,13:00:00,Aluno 1593,18089,1917,tipo1,Não,Não,Sim
2024-11-11,Monday,19:00:00,Aluno 1035,17363,1394,tipo4,Não,Não,Sim
2024-11-11,Monday,10:00:00,Aluno 1071,14880,1677,tipo1,Sim,Sim,Não
2024-11-11,Monday,20:30:00,Aluno 1628,17624,1422,tipo4,Sim,Sim,Não
2024-11-11,Monday,18:30:00,Aluno 1774,18337,1309,tipo2,Sim,Sim,Não
2024-11-11,Monday,19:00:00,Aluno 1413,13255,1938,tipo1,Não,Sim,Não
2024-11-11,Monday,14:00:00,Aluno 1755,12627,1818,tipo2,Não,Sim,Não
2024-11-11,Monday,13:00:00,Aluno 1277,10740,1541,tipo4,Sim,Sim,Não
2024-11-11,Monday,19:30:00,Aluno 1264,17730,1420,tipo1,Não,Não,Sim
2024-11-12,Tuesday,20:30:00,Aluno 1707,16048,1203,tipo2,Sim,Sim,Não
2024-11-12,Tuesday,14:30:00,Aluno 1728,10041,1082,tipo1,Sim,Não,Sim
2024-11-12,Tuesday,20:30:00,Aluno 1777,14784,1176,tipo2,Não,Sim,Não
2024-11-12,Tuesday,14:00:00,Aluno 1476,11962,1884,tipo1,Sim,Sim,Não
2024-11-12,Tuesday,17:00:00,Aluno 1563,12658,1562,tipo4,Não,Sim,Não
2024-11-12,Tuesday,14:30:00,Aluno 1498,19641,1428,tipo2,Não,Sim,Não
2024-11-12,Tuesday,14:30:00,Aluno 1303,10958,1728,tipo2,Sim,Não,Sim
2024-11-12,Tuesday,13:00:00,Aluno 1261,17617,1952,tipo3,Não,Sim,Não
2024-11-12,Tuesday,13:30:00,Aluno 1628,19368,1101,tipo3,Sim,Sim,Não
2024-11-12,Tuesday,18:30:00,Aluno 1231,13118,1700,tipo2,Sim,Sim,Não
2024-11-12,Tuesday,19:30:00,Aluno 1550,14806,1589,tipo4,Sim,Não,Sim
2024-11-12,Tuesday,19:00:00,Aluno 1114,16074,1919,tipo1,Não,Não,Sim
2024-11-12,Tuesday,14:30:00,Aluno 1278,13002,1987,tipo1,Não,Sim,Não
2024-11-12,Tuesday,20:30:00,Aluno 1182,15972,1793,tipo4,Sim,Sim,Não
2024-11-12,Tuesday,12:00:00,Aluno 1619,17143,1164,tipo2,Sim,Não,Sim
2024-11-12,Tuesday,17:00:00,Aluno 1849,14352,1366,tipo1,Sim,Sim,Não
2024-11-12,Tuesday,18:30:00,Aluno 1704,19117,1849,tipo2,Sim,Não,Sim
2024-11-12,Tuesday,17:30:00,Aluno 1849,16890,1885,tipo3,Sim,Não,Sim
2024-11-12,Tuesday,12:30:00,Aluno 1792,11600,1385,tipo1,Sim,Não,Sim
2024-11-12,Tuesday,20:00:00,Aluno 1919,13841,1056,tipo4,Não,Sim,Não
2024-11-12,Tuesday,20:30:00,Aluno 1847,11047,1075,tipo1,Sim,Não,Sim
2024-11-12,Tuesday,17:30:00,Aluno 1915,11377,1625,tipo4,Não,Não,Sim
2024-11-12,Tuesday,20:30:00,Aluno 1946,14745,1468,tipo1,Não,Não,Sim
2024-11-12,Tuesday,19:00:00,Aluno 1639,13407,1642,tipo4,Não,Não,Sim
2024-11-12,Tuesday,10:30:00,Aluno 1988,13695,1085,tipo3,Sim,Sim,Não
2024-11-12,Tuesday,18:00:00,Aluno 1054,16277,1222,tipo2,Sim,Não,Sim
2024-11-12,Tuesday,14:30:00,Aluno 1827,18975,1768,tipo1,Sim,Não,Sim
2024-11-12,Tuesday,10:30:00,Aluno 1606,16402,1743,tipo3,Não,Sim,Não
2024-11-12,Tuesday,18:30:00,Aluno 1499,11275,1499,tipo2,Não,Não,Sim
2024-11-12,Tuesday,10:00:00,Aluno 1187,19816,1712,tipo3,Não,Não,Sim
2024-11-12,Tuesday,13:00:00,Aluno 1848,10596,1473,tipo3,Sim,Não,Sim
2024-11-12,Tuesday,17:00:00,Aluno 1427,19494,1621,tipo4,Não,Sim,Não
2024-11-12,Tuesday,18:00:00,Aluno 1463,16044,1905,tipo1,Não,Não,Sim
2024-11-12,Tuesday,12:30:00,Aluno 1210,16306,1165,tipo4,Sim,Sim,Não
2024-11-12,Tuesday,11:30:00,Aluno 1485,19776,1591,tipo2,Não,Não,Sim
2024-11-12,Tuesday,12:00:00,Aluno 1712,15342,1893,tipo2,Não,Sim,Não
2024-11-12,Tuesday,17:30:00,Aluno 1463,11263,1836,tipo2,Sim,Sim,Não
2024-11-12,Tuesday,18:30:00,Aluno 1943,10312,1860,tipo4,Não,Não,Sim
2024-11-12,Tuesday,10:30:00,Aluno 1072,14934,1521,tipo2,Sim,Não,Sim
2024-11-12,Tuesday,20:30:00,Aluno 1412,12489,1304,tipo4,Sim,Não,Sim
2024-11-12,Tuesday,18:30:00,Aluno 1139,12143,1965,tipo4,Sim,Sim,Não
2024-11-12,Tuesday,19:00:00,Aluno 1608,17135,1818,tipo1,Não,Não,Sim
2024-11-12,Tuesday,10:00:00,Aluno 1762,19700,1239,tipo1,Não,Não,Sim
2024-11-12,Tuesday,19:30:00,Aluno 1448,14488,1593,tipo1,Não,Sim,Não
2024-11-12,Tuesday,14:00:00,Aluno 1169,10219,1338,tipo2,Não,Não,Sim
2024-11-12,Tuesday,14:00:00,Aluno 1554,12840,1924,tipo2,Não,Sim,Não
2024-11-12,Tuesday,19:00:00,Aluno 1627,13011,1354,tipo2,Sim,Sim,Não
2024-11-12,Tuesday,10:00:00,Aluno 1604,12080,1000,tipo1,Não,Não,Sim
2024-11-12,Tuesday,11:30:00,Aluno 1943,15190,1762,tipo1,Sim,Sim,Não
2024-11-12,Tuesday,10:00:00,Aluno 1262,13122,1004,tipo4,Sim,Não,Sim
2024-11-12,Tuesday,20:00:00,Aluno 1927,15206,1312,tipo3,Sim,Não,Sim
2024-11-12,Tuesday,14:00:00,Aluno 1472,11693,1861,tipo3,Não,Não,Sim
2024-11-12,Tuesday,18:00:00,Aluno 1202,12244,1864,tipo2,Sim,Sim,Não
2024-11-12,Tuesday,10:30:00,Aluno 1192,18528,1937,tipo2,Não,Não,Sim
2024-11-12,Tuesday,18:30:00,Aluno 1484,17436,1960,tipo4,Não,Não,Sim
2024-11-12,Tuesday,17:30:00,Aluno 1758,18317,1236,tipo2,Não,Sim,Não
2024-11-12,Tuesday,19:00:00,Aluno 1951,18503,1839,tipo1,Sim,Não,Sim
2024-11-12,Tuesday,18:30:00,Aluno 1758,16881,1244,tipo1,Não,Não,Sim
2024-11-12,Tuesday,11:30:00,Aluno 1065,11665,1767,tipo3,Sim,Sim,Não
2024-11-12,Tuesday,19:00:00,Aluno 1284,14073,1502,tipo4,Não,Sim,Não
2024-11-12,Tuesday,19:30:00,Aluno 1319,15883,1202,tipo1,Não,Sim,Não
2024-11-12,Tuesday,10:30:00,Aluno 1898,15377,1115,tipo2,Sim,Não,Sim
2024-11-12,Tuesday,10:00:00,Aluno 1943,17911,1371,tipo2,Não,Não,Sim
2024-11-12,Tuesday,11:30:00,Aluno 1654,12209,1695,tipo2,Não,Não,Sim
2024-11-12,Tuesday,12:30:00,Aluno 1237,10855,1520,tipo4,Sim,Não,Sim
2024-11-12,Tuesday,10:30:00,Aluno 1134,14488,1050,tipo4,Sim,Não,Sim
2024-11-12,Tuesday,14:30:00,Aluno 1725,15480,1930,tipo2,Não,Não,Sim
2024-11-12,Tuesday,13:00:00,Aluno 1225,15325,1398,tipo3,Não,Sim,Não
2024-11-12,Tuesday,10:00:00,Aluno 1614,17748,1097,tipo2,Não,Sim,Não
2024-11-12,Tuesday,19:00:00,Aluno 1448,18585,1775,tipo1,Não,Não,Sim
2024-11-12,Tuesday,14:00:00,Aluno 1294,11341,1821,tipo3,Não,Não,Sim
2024-11-12,Tuesday,10:30:00,Aluno 1608,13242,1829,tipo1,Não,Não,Sim
2024-11-12,Tuesday,10:30:00,Aluno 1881,15142,1619,tipo4,Sim,Sim,Não
2024-11-12,Tuesday,18:30:00,Aluno 1087,15217,1100,tipo2,Não,Não,Sim
2024-11-12,Tuesday,10:00:00,Aluno 1387,17862,1676,tipo1,Não,Sim,Não
2024-11-12,Tuesday,10:30:00,Aluno 1016,17223,1252,tipo3,Não,Não,Sim
2024-11-12,Tuesday,20:00:00,Aluno 1018,14514,1757,tipo3,Sim,Sim,Não
2024-11-12,Tuesday,19:00:00,Aluno 1003,17591,1898,tipo3,Não,Não,Sim
2024-11-12,Tuesday,18:30:00,Aluno 1898,14752,1380,tipo4,Sim,Não,Sim
2024-11-12,Tuesday,13:30:00,Aluno 1211,17231,1726,tipo3,Não,Não,Sim
2024-11-12,Tuesday,11:30:00,Aluno 1918,15091,1319,tipo4,Não,Não,Sim
2024-11-12,Tuesday,10:00:00,Aluno 1337,17952,1369,tipo3,Não,Não,Sim
2024-11-12,Tuesday,18:30:00,Aluno 1619,11270,1150,tipo4,Sim,Sim,Não
2024-11-12,Tuesday,18:30:00,Aluno 1711,11368,1649,tipo1,Sim,Sim,Não
2024-11-12,Tuesday,14:30:00,Aluno 1932,11311,1170,tipo4,Sim,Não,Sim
2024-11-12,Tuesday,17:30:00,Aluno 1464,14409,1413,tipo1,Sim,Sim,Não
2024-11-12,Tuesday,11:30:00,Aluno 1682,13741,1852,tipo1,Não,Não,Sim
2024-11-12,Tuesday,18:00:00,Aluno 1420,18625,1046,tipo1,Sim,Sim,Não
2024-11-12,Tuesday,13:00:00,Aluno 1794,11347,1435,tipo4,Não,Sim,Não
2024-11-12,Tuesday,13:00:00,Aluno 1308,18832,1430,tipo1,Não,Sim,Não
2024-11-12,Tuesday,18:30:00,Aluno 1574,14155,1401,tipo3,Sim,Não,Sim
2024-11-12,Tuesday,12:00:00,Aluno 1323,13920,1349,tipo2,Não,Sim,Não
2024-11-12,Tuesday,11:30:00,Aluno 1773,12705,1170,tipo3,Não,Sim,Não
2024-11-12,Tuesday,20:30:00,Aluno 1088,13406,1686,tipo4,Sim,Não,Sim
2024-11-12,Tuesday,12:00:00,Aluno 1153,15885,1294,tipo3,Sim,Não,Sim
2024-11-12,Tuesday,18:30:00,Aluno 1163,14371,1055,tipo3,Não,Não,Sim
2024-11-12,Tuesday,19:30:00,Aluno 1541,17905,1703,tipo2,Não,Sim,Não
2024-11-12,Tuesday,19:30:00,Aluno 1008,19863,1310,tipo1,Não,Não,Sim
2024-11-12,Tuesday,11:30:00,Aluno 1804,12913,1466,tipo1,Não,Sim,Não
2024-11-12,Tuesday,14:30:00,Aluno 1483,10776,1533,tipo3,Não,Não,Sim
2024-11-13,Wednesday,18:00:00,Aluno 1423,14645,1658,tipo3,Sim,Sim,Não
2024-11-13,Wednesday,20:00:00,Aluno 1862,14558,1818,tipo3,Não,Não,Sim
2024-11-13,Wednesday,11:30:00,Aluno 1981,19160,1797,tipo4,Sim,Sim,Não
2024-11-13,Wednesday,10:30:00,Aluno 1580,15824,1747,tipo4,Sim,Sim,Não
2024-11-13,Wednesday,13:30:00,Aluno 1677,15888,1336,tipo3,Sim,Não,Sim
2024-11-13,Wednesday,17:30:00,Aluno 1709,11127,1917,tipo4,Sim,Sim,Não
2024-11-13,Wednesday,14:30:00,Aluno 1493,15822,1698,tipo2,Não,Sim,Não
2024-11-13,Wednesday,14:30:00,Aluno 1472,13531,1484,tipo2,Sim,Sim,Não
2024-11-13,Wednesday,12:00:00,Aluno 1062,10560,1526,tipo4,Sim,Sim,Não
2024-11-13,Wednesday,11:30:00,Aluno 1465,11957,1114,tipo4,Não,Sim,Não
2024-11-13,Wednesday,19:00:00,Aluno 1760,14720,1356,tipo1,Sim,Não,Sim
2024-11-13,Wednesday,18:30:00,Aluno 1883,12089,1783,tipo2,Não,Sim,Não
2024-11-13,Wednesday,11:30:00,Aluno 1710,10123,1093,tipo1,Não,Sim,Não
2024-11-13,Wednesday,10:30:00,Aluno 1048,15646,1512,tipo1,Sim,Sim,Não
2024-11-13,Wednesday,14:30:00,Aluno 1259,15902,1164,tipo2,Sim,Não,Sim
2024-11-13,Wednesday,18:30:00,Aluno 1399,19469,1202,tipo2,Sim,Não,Sim
2024-11-13,Wednesday,19:00:00,Aluno 1244,18842,1578,tipo2,Não,Sim,Não
2024-11-13,Wednesday,20:30:00,Aluno 1968,15106,1400,tipo2,Não,Não,Sim
2024-11-13,Wednesday,10:30:00,Aluno 1440,10930,1140,tipo1,Sim,Sim,Não
2024-11-13,Wednesday,18:30:00,Aluno 1221,11393,1616,tipo1,Não,Não,Sim
2024-11-13,Wednesday,12:30:00,Aluno 1357,12385,1035,tipo1,Sim,Sim,Não
2024-11-13,Wednesday,19:00:00,Aluno 1664,14926,1242,tipo3,Sim,Não,Sim
2024-11-13,Wednesday,11:30:00,Aluno 1767,16990,1383,tipo2,Não,Não,Sim
2024-11-13,Wednesday,12:30:00,Aluno 1662,10307,1017,tipo4,Sim,Não,Sim
2024-11-13,Wednesday,20:00:00,Aluno 1089,11285,1088,tipo2,Não,Sim,Não
2024-11-13,Wednesday,18:00:00,Aluno 1186,19772,1489,tipo4,Não,Não,Sim
2024-11-13,Wednesday,19:00:00,Aluno 1322,17074,1410,tipo3,Não,Sim,Não
2024-11-13,Wednesday,11:30:00,Aluno 1786,15534,1269,tipo2,Não,Não,Sim
2024-11-13,Wednesday,19:00:00,Aluno 1178,18370,1179,tipo2,Sim,Sim,Não
2024-11-13,Wednesday,20:30:00,Aluno 1063,15462,1291,tipo3,Sim,Não,Sim
2024-11-13,Wednesday,20:30:00,Aluno 1743,17732,1121,tipo4,Sim,Não,Sim
2024-11-13,Wednesday,19:00:00,Aluno 1812,14032,1454,tipo4,Não,Não,Sim
2024-11-13,Wednesday,10:30:00,Aluno 1080,19746,1884,tipo3,Não,Não,Sim
2024-11-13,Wednesday,19:00:00,Aluno 1616,12090,1142,tipo3,Não,Não,Sim
2024-11-13,Wednesday,20:00:00,Aluno 1275,19081,1105,tipo3,Sim,Sim,Não
2024-11-13,Wednesday,12:00:00,Aluno 1494,17342,1837,tipo4,Sim,Sim,Não
2024-11-13,Wednesday,12:30:00,Aluno 1214,14886,1967,tipo2,Não,Sim,Não
2024-11-13,Wednesday,13:00:00,Aluno 1485,11281,1526,tipo3,Não,Não,Sim
2024-11-13,Wednesday,20:00:00,Aluno 1223,11747,1368,tipo4,Não,Sim,Não
2024-11-13,Wednesday,11:30:00,Aluno 1626,17032,1013,tipo4,Sim,Sim,Não
2024-11-13,Wednesday,13:30:00,Aluno 1758,17965,1506,tipo3,Não,Não,Sim
2024-11-13,Wednesday,14:30:00,Aluno 1509,18242,1113,tipo1,Não,Sim,Não
2024-11-13,Wednesday,17:00:00,Aluno 1995,13650,1854,tipo3,Não,Sim,Não
2024-11-13,Wednesday,14:30:00,Aluno 1949,19374,1093,tipo2,Não,Sim,Não
2024-11-13,Wednesday,11:00:00,Aluno 1446,14205,1455,tipo2,Não,Sim,Não
2024-11-13,Wednesday,10:30:00,Aluno 1013,17772,1912,tipo4,Não,Não,Sim
2024-11-13,Wednesday,10:30:00,Aluno 1600,19852,1616,tipo1,Não,Não,Sim
2024-11-13,Wednesday,17:00:00,Aluno 1237,14037,1464,tipo2,Não,Sim,Não
2024-11-13,Wednesday,20:00:00,Aluno 1613,17612,1819,tipo3,Sim,Não,Sim
2024-11-13,Wednesday,20:00:00,Aluno 1607,13433,1022,tipo3,Sim,Não,Sim
2024-11-13,Wednesday,20:00:00,Aluno 1462,18481,1281,tipo2,Sim,Sim,Não
2024-11-13,Wednesday,17:00:00,Aluno 1832,13967,1450,tipo1,Não,Não,Sim
2024-11-13,Wednesday,13:00:00,Aluno 1091,16655,1995,tipo1,Não,Não,Sim
2024-11-13,Wednesday,11:00:00,Aluno 1311,11349,1778,tipo2,Sim,Sim,Não
2024-11-13,Wednesday,18:30:00,Aluno 1576,15134,1540,tipo3,Sim,Não,Sim
2024-11-13,Wednesday,14:30:00,Aluno 1076,14111,1551,tipo1,Não,Não,Sim
2024-11-13,Wednesday,10:00:00,Aluno 1250,14387,1453,tipo1,Não,Não,Sim
2024-11-13,Wednesday,18:00:00,Aluno 1196,17408,1856,tipo4,Sim,Sim,Não
2024-11-13,Wednesday,13:00:00,Aluno 1174,14841,1897,tipo3,Sim,Sim,Não
2024-11-13,Wednesday,11:00:00,Aluno 1499,19834,1849,tipo4,Sim,Não,Sim
2024-11-13,Wednesday,18:30:00,Aluno 1859,16954,1486,tipo2,Sim,Sim,Não
2024-11-13,Wednesday,12:00:00,Aluno 1535,16154,1252,tipo3,Não,Não,Sim
2024-11-13,Wednesday,18:30:00,Aluno 1191,17699,1348,tipo1,Não,Sim,Não
2024-11-13,Wednesday,10:30:00,Aluno 1022,15090,1995,tipo1,Sim,Sim,Não
2024-11-13,Wednesday,17:00:00,Aluno 1223,19911,1409,tipo4,Sim,Não,Sim
2024-11-13,Wednesday,20:00:00,Aluno 1508,14287,1407,tipo3,Não,Não,Sim
2024-11-13,Wednesday,12:00:00,Aluno 1432,13493,1549,tipo1,Sim,Sim,Não
2024-11-13,Wednesday,18:00:00,Aluno 1973,15222,1343,tipo1,Sim,Sim,Não
2024-11-13,Wednesday,18:30:00,Aluno 1932,12816,1847,tipo1,Sim,Não,Sim
2024-11-13,Wednesday,18:30:00,Aluno 1836,18175,1375,tipo1,Não,Não,Sim
2024-11-13,Wednesday,19:00:00,Aluno 1543,11774,1622,tipo1,Sim,Sim,Não
2024-11-13,Wednesday,18:30:00,Aluno 1662,12254,1452,tipo3,Não,Não,Sim
2024-11-13,Wednesday,19:00:00,Aluno 1089,18435,1516,tipo2,Não,Não,Sim
2024-11-13,Wednesday,12:00:00,Aluno 1275,18480,1805,tipo3,Não,Sim,Não
2024-11-13,Wednesday,12:30:00,Aluno 1445,10097,1127,tipo4,Sim,Sim,Não
2024-11-13,Wednesday,20:30:00,Aluno 1341,14085,1362,tipo2,Sim,Sim,Não
2024-11-13,Wednesday,19:00:00,Aluno 1211,17395,1207,tipo2,Não,Não,Sim
2024-11-13,Wednesday,19:30:00,Aluno 1536,11160,1541,tipo2,Sim,Sim,Não
2024-11-13,Wednesday,18:30:00,Aluno 1169,13887,1308,tipo4,Não,Sim,Não
2024-11-13,Wednesday,19:00:00,Aluno 1643,17729,1867,tipo2,Sim,Sim,Não
2024-11-13,Wednesday,12:00:00,Aluno 1616,11021,1540,tipo3,Sim,Não,Sim
2024-11-13,Wednesday,19:00:00,Aluno 1273,17529,1287,tipo2,Sim,Sim,Não
2024-11-13,Wednesday,18:30:00,Aluno 1401,16614,1326,tipo4,Não,Sim,Não
2024-11-13,Wednesday,19:00:00,Aluno 1823,19040,1180,tipo2,Não,Sim,Não
2024-11-13,Wednesday,10:30:00,Aluno 1054,10897,1386,tipo3,Sim,Não,Sim
2024-11-13,Wednesday,10:00:00,Aluno 1802,14363,1184,tipo4,Não,Não,Sim
2024-11-13,Wednesday,17:30:00,Aluno 1718,14168,1954,tipo4,Não,Sim,Não
2024-11-13,Wednesday,14:30:00,Aluno 1516,19905,1626,tipo3,Não,Não,Sim
2024-11-13,Wednesday,11:00:00,Aluno 1699,11977,1756,tipo2,Não,Sim,Não
2024-11-13,Wednesday,12:00:00,Aluno 1970,16931,1102,tipo4,Sim,Sim,Não
2024-11-13,Wednesday,12:00:00,Aluno 1156,14685,1938,tipo3,Sim,Sim,Não
2024-11-13,Wednesday,12:00:00,Aluno 1426,15825,1462,tipo3,Não,Não,Sim
2024-11-13,Wednesday,17:00:00,Aluno 1204,19693,1366,tipo3,Sim,Não,Sim
2024-11-13,Wednesday,10:30:00,Aluno 1956,13859,1421,tipo2,Não,Sim,Não
2024-11-13,Wednesday,20:30:00,Aluno 1444,18985,1730,tipo1,Não,Sim,Não
2024-11-13,Wednesday,18:30:00,Aluno 1451,16700,1114,tipo2,Não,Não,Sim
2024-11-13,Wednesday,12:30:00,Aluno 1345,12089,1843,tipo1,Sim,Não,Sim
2024-11-13,Wednesday,20:30:00,Aluno 1256,16431,1188,tipo2,Sim,Não,Sim
2024-11-13,Wednesday,18:30:00,Aluno 1427,10604,1984,tipo3,Não,Sim,Não
2024-11-13,Wednesday,19:30:00,Aluno 1879,19552,1174,tipo4,Não,Não,Sim
2024-11-14,Thursday,19:30:00,Aluno 1688,13845,1690,tipo4,Sim,Sim,Não
2024-11-14,Thursday,14:30:00,Aluno 1922,11346,1275,tipo2,Não,Sim,Não
2024-11-14,Thursday,19:30:00,Aluno 1588,17061,1039,tipo3,Não,Sim,Não
2024-11-14,Thursday,14:00:00,Aluno 1641,18936,1170,tipo4,Não,Não,Sim
2024-11-14,Thursday,20:00:00,Aluno 1146,15787,1720,tipo4,Sim,Sim,Não
2024-11-14,Thursday,13:30:00,Aluno 1891,13590,1553,tipo3,Sim,Não,Sim
2024-11-14,Thursday,17:30:00,Aluno 1150,11372,1942,tipo3,Não,Não,Sim
2024-11-14,Thursday,11:00:00,Aluno 1853,12487,1514,tipo4,Não,Não,Sim
2024-11-14,Thursday,18:00:00,Aluno 1608,15907,1471,tipo2,Sim,Sim,Não
2024-11-14,Thursday,14:30:00,Aluno 1770,16761,1429,tipo1,Não,Sim,Não
2024-11-14,Thursday,18:00:00,Aluno 1612,16744,1678,tipo2,Não,Sim,Não
2024-11-14,Thursday,14:30:00,Aluno 1834,13472,1958,tipo1,Não,Não,Sim
2024-11-14,Thursday,20:00:00,Aluno 1888,15135,1752,tipo4,Não,Sim,Não
2024-11-14,Thursday,20:00:00,Aluno 1205,13090,1332,tipo3,Não,Sim,Não
2024-11-14,Thursday,18:30:00,Aluno 1770,18200,1709,tipo1,Sim,Sim,Não
2024-11-14,Thursday,18:00:00,Aluno 1133,13557,1900,tipo2,Não,Sim,Não
2024-11-14,Thursday,19:00:00,Aluno 1495,10277,1289,tipo4,Não,Não,Sim
2024-11-14,Thursday,14:00:00,Aluno 1700,10892,1644,tipo3,Não,Sim,Não
2024-11-14,Thursday,10:00:00,Aluno 1413,19163,1734,tipo2,Sim,Não,Sim
2024-11-14,Thursday,17:00:00,Aluno 1538,14742,1413,tipo3,Sim,Não,Sim
2024-11-14,Thursday,12:00:00,Aluno 1001,14173,1773,tipo4,Sim,Sim,Não
2024-11-14,Thursday,18:30:00,Aluno 1613,18273,1838,tipo4,Não,Sim,Não
2024-11-14,Thursday,19:30:00,Aluno 1411,11522,1745,tipo1,Não,Não,Sim
2024-11-14,Thursday,12:00:00,Aluno 1264,10296,1465,tipo3,Não,Sim,Não
2024-11-14,Thursday,20:00:00,Aluno 1656,11897,1407,tipo4,Não,Não,Sim
2024-11-14,Thursday,18:30:00,Aluno 1666,17688,1401,tipo4,Não,Sim,Não
2024-11-14,Thursday,20:30:00,Aluno 1330,12697,1143,tipo2,Sim,Não,Sim
2024-11-14,Thursday,14:00:00,Aluno 1906,15342,1625,tipo3,Sim,Sim,Não
2024-11-14,Thursday,12:30:00,Aluno 1389,17303,1074,tipo2,Sim,Sim,Não
2024-11-14,Thursday,20:00:00,Aluno 1857,12983,1276,tipo4,Sim,Sim,Não
2024-11-14,Thursday,20:30:00,Aluno 1000,16962,1188,tipo1,Sim,Não,Sim
2024-11-14,Thursday,13:00:00,Aluno 1635,11211,1158,tipo1,Não,Não,Sim
2024-11-14,Thursday,12:30:00,Aluno 1436,19416,1508,tipo3,Não,Não,Sim
2024-11-14,Thursday,13:00:00,Aluno 1145,16843,1176,tipo1,Não,Sim,Não
2024-11-14,Thursday,19:30:00,Aluno 1499,11293,1020,tipo1,Sim,Não,Sim
2024-11-14,Thursday,10:00:00,Aluno 1864,14306,1896,tipo1,Não,Sim,Não
2024-11-14,Thursday,19:30:00,Aluno 1093,13188,1002,tipo4,Não,Sim,Não
2024-11-14,Thursday,18:00:00,Aluno 1354,10750,1098,tipo2,Não,Sim,Não
2024-11-14,Thursday,20:00:00,Aluno 1514,17965,1679,tipo1,Não,Sim,Não
2024-11-14,Thursday,10:00:00,Aluno 1553,17713,1721,tipo4,Não,Sim,Não
2024-11-14,Thursday,12:30:00,Aluno 1226,16304,1480,tipo3,Sim,Não,Sim
2024-11-14,Thursday,13:00:00,Aluno 1684,10507,1456,tipo3,Não,Não,Sim
2024-11-14,Thursday,19:00:00,Aluno 1423,16669,1741,tipo4,Sim,Sim,Não
2024-11-14,Thursday,10:00:00,Aluno 1011,17558,1581,tipo3,Sim,Sim,Não
2024-11-14,Thursday,10:00:00,Aluno 1646,16802,1549,tipo4,Sim,Sim,Não
2024-11-14,Thursday,18:00:00,Aluno 1440,18201,1542,tipo1,Sim,Sim,Não
2024-11-14,Thursday,11:30:00,Aluno 1955,13104,1780,tipo1,Sim,Não,Sim
2024-11-14,Thursday,10:00:00,Aluno 1811,19972,1913,tipo3,Sim,Sim,Não
2024-11-14,Thursday,17:30:00,Aluno 1302,10746,1720,tipo3,Sim,Não,Sim
2024-11-14,Thursday,17:00:00,Aluno 1758,15999,1562,tipo2,Sim,Sim,Não
2024-11-14,Thursday,18:00:00,Aluno 1381,14808,1457,tipo1,Sim,Sim,Não
2024-11-14,Thursday,10:30:00,Aluno 1692,16870,1992,tipo3,Sim,Sim,Não
2024-11-14,Thursday,12:00:00,Aluno 1039,15735,1304,tipo2,Não,Sim,Não
2024-11-14,Thursday,10:00:00,Aluno 1539,13692,1453,tipo1,Sim,Não,Sim
2024-11-14,Thursday,11:00:00,Aluno 1860,19095,1550,tipo4,Sim,Sim,Não
2024-11-14,Thursday,18:00:00,Aluno 1432,10795,1903,tipo2,Não,Não,Sim
2024-11-14,Thursday,17:30:00,Aluno 1449,18578,1650,tipo1,Não,Não,Sim
2024-11-14,Thursday,20:30:00,Aluno 1907,17461,1630,tipo3,Não,Não,Sim
